NumeroInteraccion,TiempoReaccion,FueCorrecta,Timestamp
1,2,9083,True,2026-02-01 20:41:22
2,0,0000,False,2026-02-01 20:41:24
3,0,0000,False,2026-02-01 20:41:24
4,0,0000,False,2026-02-01 20:41:24
5,0,0000,False,2026-02-01 20:41:25
6,3,0177,False,2026-02-01 20:41:58
7,3,0022,False,2026-02-01 20:42:05
8,0,0000,False,2026-02-01 20:42:06
9,0,0000,False,2026-02-01 20:42:06
10,0,0000,False,2026-02-01 20:42:07
11,0,0000,False,2026-02-01 20:42:08
